irn,year,falladm,pctmin,Avgtchpy,Tadmprtc,Ptaxrate,Agy,Percapy,Pctag,Pctres,Persex,Agehet,racehet,inchet,localxpa,math,agvalpera,resvalpera,cl2valpera_ch1,salestax,disadv,dum90,dum91,dum92,dum93,dum94,dum95,dum96,dum97,dum98,dum99,dum00,dum01,dum02,dum03,dum04,dum05,dum06,dum07,dum08,dum09,dum10,countynum
43778,1990,2.445,1.51,46.310992,19.8,27.9380849,1.35548649,13427.30549,16.34459472,75.58917266,10.095,0.644747878,0.018474758,1.116541384,0.709259322,27,5.489376065,12.8619591,-0.001729596,1,0.17340265,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
43802,1992,63.866,51.74,52.81941,15.23,34.63059973,75.91307674,21049.31088,0.087781473,49.60080582,360.644,0.623409781,0.152721202,0.968723992,1.787489325,27,0.091347691,51.52454516,0.301697088,0.5,0.218574685,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
44594,1990,1.399,41.24,44.156021,17.6,25.56368148,1.572974641,21756.21909,7.218495684,77.49011024,7.23,0.643577623,0.158531073,1.380195097,1.389026862,27,5.061598227,31.85155111,1.747442123,0.5,0.209742583,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
44818,1991,11.749,27.74,44.48341,17.61,32.96899835,9.11262278,18232.17379,0.008512752,69.45762037,49.981,0.652641631,0.087811308,1.101693997,1.088738409,27,0.004047323,33.01904901,0.825010932,1,0.216053009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
44909,1992,39.805,45.11,47.84622,17.28,36.08329928,40.36484529,19400.01984,0.117193107,66.99640698,208.066,0.654255933,0.188868509,1.016906282,1.511049758,27,0.073252607,41.80345458,-0.170844628,1,0.230195324,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
44909,1993,39.208,46.18,48.52678,16.42,36.09519994,42.41979328,19792.64434,0.122935397,67.0900655,214.321,0.649760112,0.187533558,0.973491208,1.505397591,27,0.076422369,41.62988743,1.113533283,1.25,0.237177068,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
45781,1992,0.805,15.97,40.32969,17.65,26.55256441,0.486486234,16124.83374,11.43580791,49.70767902,3.017,0.628917251,0.066667005,1.000681459,0.889617727,27,7.707975466,25.79604745,5.385418933,1,0.155697422,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
46136,1993,0.99,3.79,46.688666,18.03,21.92999066,0.563175413,15501.66291,4.474579203,79.06744789,3.633,0.635164756,0.036037735,0.939058996,0.612248059,27,1.579950384,26.33834964,-0.341796768,1,0.13663273,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
46441,1990,1.181,1.35,41.233738,19.46,22.78265458,0.67904957,15578.10439,41.9160647,92.17089156,4.359,0.621919998,0.008426685,1.202886431,0.726238561,27,14.49645103,11.23488569,0.021779766,0,0.155175306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
47209,1992,0.719,0.97,42.53256,18.2,45.49595678,0.667909689,19472.58569,38.16937771,89.93995955,3.43,0.627899007,0.017585941,0.956659745,2.789771266,27,26.02304937,35.29605376,0.809052264,0.5,0.04046154,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
48694,1999,3.561,82.1,49.451724,16.6,38.49999427,4.263399835,22271.32547,2.577381873,69.55228067,19.143,0.600989553,0.157990557,0.737250034,2.125291596,27,2.045621382,53.15676595,-1.52048971,1,0.247991968,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,57
49106,1990,1.697,0.65,42.259399,18.59,28.32308325,1.154489962,17510.84426,39.86761402,94.38502874,6.593,0.617803243,0.005252626,0.968731122,1.366326444,27,20.37656985,18.01174426,-0.121263809,1.5,0.125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
49494,1990,1.197,5.1,38.699752,19.79,29.742462,0.737323312,16204.90796,39.88946899,92.20264708,4.55,0.643054532,0.031519971,1.161721505,1.129524538,27,16.42985082,13.92823726,-0.210660762,1,0.193334561,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
49502,1990,1.247,1.28,39.937352,19.48,22.06637393,0.600416659,14552.0276,28.40443505,98.49487165,4.126,0.653518108,0.023684211,1.160047281,0.468561116,27,6.123614034,9.767650361,0.002179968,1,0.225931677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
49536,1990,1.6,2.94,40.008514,21.48,22.45999223,1.18422256,19045.07172,12.09827132,86.47030835,6.218,0.539868502,0.096870532,1.375614409,0.814965401,27,5.076751225,20.17353125,-0.341965463,1,0.131028087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
43711,1990,13.004,30.36,48.701107,16.78,31.79659621,9.026943913,16512.60159,0.018580224,60.72803646,54.667,0.649924306,0.107172344,1.107088963,0.877666372,28,0.008445212,17.83715626,-0.394875378,0,0.22528641,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
43752,1992,50.068,64.38,50.143665,15.51,34.47819974,63.84238838,24214.82586,0.025779766,55.70308427,263.65,0.643021655,0.159719987,1.096127082,2.00372491,28,0.026896344,58.08880938,4.700614709,0.5,0.242175715,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
43752,1993,50,65.57,53.82437,15.75,32.69999968,69.47742652,24785.74821,0.025634651,55.61452513,280.312,0.637276455,0.153543415,1.057304644,2.086173687,28,0.029406402,63.7679547,-2.149806122,0.5,0.250201557,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
44172,1990,2.321,1.85,41.632864,17.13,28.95286868,1.740681987,16865.43927,17.57897885,71.68004757,10.321,0.643655181,0.0187926,1.154514011,1.087825605,28,9.214314584,18.33094787,0.453774181,1,0.177280694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
44305,1990,3.49,27.31,50.798839,18.66,30.3702983,4.732042188,20189.61596,0,76.43089575,23.438,0.605679133,0.086012773,0.856536937,2.35210357,28,0,50.06302292,1.775233906,1,0.03986872,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
44347,1991,1.761,4.49,44.146088,16.69,27.68589867,1.475027109,16979.70656,4.462511844,79.79239362,8.687,0.592100819,0.025686265,1.020255417,1.134399405,28,2.29152845,38.68237738,-0.462401415,1,0.17934132,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
45294,1990,1.464,0.34,44.929521,17.39,21.99999789,0.864034106,16699.5382,12.56011319,88.26700336,5.174,0.620050876,0.00840463,1.187966269,0.661622524,28,4.279399317,16.67379098,-0.285146899,1,0.220780856,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
45666,1990,1.213,3.54,44.623215,16.73,23.69297074,0.574072486,14316.0221,10.70891407,78.60571136,4.01,0.658013946,0.021977141,1.061697277,0.442966169,28,2.547078747,10.43892828,0.056762083,1.5,0.162823625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
47613,1993,0.831,0.72,34.768732,20.62,24.32593383,0.493021147,14006.2826,45.47429253,96.61766146,3.52,0.648971823,0.017754184,1.028906629,0.860780619,28,16.65453028,18.73077598,-0.137154948,1,0.197217956,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
49502,1991,1.284,0.7,38.884162,19.45,22.06196921,0.617119811,14668.88069,28.45237766,98.40667092,4.207,0.648711371,0.027323092,1.120575173,0.445109079,28,5.833325405,14.34207576,0.158205682,1,0.227320842,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
61903,1991,5.416,0.5,42.238064,15.77,26.36699452,2.687267302,13663.83944,23.37271178,57.95168938,19.667,0.647883985,0.009453876,1.245075292,0.644693802,28,9.861338545,14.58944978,0.839600163,1,0.275263765,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43844,1995,27.295,65.88,50.670704,15.04,42.77359987,26.4012897,19371.69061,0.059195447,62.15137661,136.288,0.613493379,0.136948662,0.919326759,1.59128913,28.1,0.035433238,37.16716685,-0.156527302,1,0.282419139,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
45161,1997,12.897,71.35,50.28678,16.48,38.13879728,9.847699613,16797.78186,0.632700363,70.35564166,58.625,0.612350612,0.146476216,0.846320765,1.132478394,28.4,0.267031249,29.42657407,2.641591602,1,0.339105503,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50
43901,2000,5.653,100,59.723004,16.4,38.59229823,2.826510946,17223.27065,0,75.7420005,16.411,0.626587566,0.043821839,0.846867253,1.357775654,28.5,0,35.18255497,0.478429369,1,0.410511364,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18
45161,1994,13.532,66.98,47.57999,15.74,38.15779969,9.522359673,16104.38139,0.728575969,73.57823084,59.129,0.623497158,0.181726892,0.983510665,1.145755257,28.85,0.297326786,29.72943751,0.404072105,1,0.315155063,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
44222,1991,6.675,41.63,43.865234,16.53,27.28409737,4.557366844,16332.89196,0,70.66025697,27.903,0.676168551,0.120527251,1.087981743,0.818508836,29,0,29.99948376,0.249776441,1,0.230215141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
44222,2004,4.65,53.1,47.18304,18.1,21.97589603,4.397703289,17023.58723,0,70.14083594,25.833,0.629040532,0.14699965,0.625369785,1.024990723,29,0,46.64158955,2.137548306,1,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
44461,2004,0.43,1,43.639668,14.9,21.99996869,0.198283684,13924.416,0.044405274,35.5530007,1.424,0.595577214,0.023259096,0.958337803,0.5312277,29,0.030159,24.116589,-3.795293,1.5,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,73
45179,1991,4.938,13.71,44.18621,16.82,28.09269156,4.525083241,18580.45184,0.339110968,66.24226303,24.354,0.646735926,0.055346923,1.088719454,0.96610674,29,0.176050976,34.21391618,-0.185433567,1,0.226922432,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
45781,1990,0.768,17.19,38.699752,17.07,29.23955231,0.457208548,16081.90461,13.24570908,49.43151637,2.843,0.641600081,0.070683956,1.110156061,0.936134418,29,8.579041589,15.14996094,1.992550225,1,0.16566658,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
47399,1990,2.024,2.47,53.436474,19.57,23.16789796,1.911981374,20442.43958,0.538345887,76.5209485,9.353,0.659917032,0.017562299,1.061178905,1.52115654,29,0.461921665,42.14351779,-0.429708639,0.5,0.090540307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
47522,1990,0.82,0.37,36.380799,16.73,34.85884174,0.516139672,15750.37144,46.93312414,96.21447867,3.277,0.614670763,0.011571941,1.133340383,1.455066695,29,20.36146307,13.82043902,-0.028259029,1,0.162182936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
47845,1990,0.877,0.68,39.222638,17.23,27.86598485,0.642413903,16865.68399,21.17030324,92.73217517,3.809,0.585850494,0.005991441,1.110856159,2.393607657,29,19.60989195,42.84888255,-0.404523083,0.5,0.081312411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
48132,1990,1.106,27.31,43.071574,16.1,30.68908313,0.543719975,16283.91659,0.145507348,66.56477407,3.339,0.613907486,0.304031337,1.099302304,1.042536728,29,0.074258798,21.91122966,-0.534470289,0.5,0.194376328,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
48686,1992,0.99,81.01,47.504295,14.56,42.90978525,0.906118856,20257.51969,10.56337652,90.51419625,4.473,0.57625053,0.169912548,0.977002466,2.56230203,29,6.968832727,52.74486697,0.170043361,1,0.201650746,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
49619,1992,0.802,0.25,37.336755,17.82,26.19579487,0.435753556,15523.81745,18.7770649,75.88533493,2.807,0.609272847,0.019839587,1.129255202,0.82865697,29,7.827319451,23.80588635,0.038743234,1,0.224273798,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
43562,2004,3.68,78.3,59.403726,18.6,31.83319926,6.223819442,23436.58473,0,57.38076386,26.556,0.56082854,0.168769747,0.686828352,3.723490423,29.4,0,116.9687782,-7.43575583,1,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18
48538,2003,0.735,1.9,39.68694,15.8,19.99999411,0.656169279,18237.05611,19.66110174,69.69584233,3.598,0.57179458,0.059140697,0.923948977,1.090564027,29.4,15.38233551,39.14588191,1.105439202,1,0.478743169,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,53
49213,1996,1.275,0.55,45.482802,18,34.10959724,1.434990081,22327.52577,10.92513042,90.02585484,6.427,0.604276758,0.017620929,0.803271497,2.294070946,29.4,8.161869177,59.09400986,0.373804651,1.25,0.069287416,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
43950,2004,6.301,72.5,62.402589,16.5,32.34709848,9.557394481,22204.81037,0,73.61747364,43.042,0.608369979,0.143800243,0.556212893,3.27252826,29.5,0,101.1691439,-3.712710448,1,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18
50245,2004,1.487,7.5,57.412611,16.9,24.75638756,1.520674108,20112.07655,11.85032348,81.53828472,7.561,0.554515561,0.039176235,0.491897892,1.504324955,29.5,8.831267128,51.93385669,-0.395674998,0.5,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,78
43786,1999,78.19,96.8,59.255217,15.9,31.8769996,63.93827555,17492.65435,0.00166209,50.10628742,365.515,0.626113463,0.169882338,0.80742476,1.083339423,29.7,0.001127326,33.98385985,4.762209889,1,0.366558079,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18
43794,1990,8.096,62.81,53.085305,17.41,50.38289961,15.33845588,30948.01639,0,83.74366185,49.562,0.624286725,0.169064911,1.092480425,4.61503291,30,0,59.21085474,3.196915817,1,0.074052487,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
44909,1994,38.877,47.26,49.040546,16.05,35.73109959,42.68367498,20233.64097,0.088807687,65.91391883,210.954,0.64526429,0.186198607,0.930076133,1.490508534,30,0.056203261,41.65839692,-0.428227953,1.25,0.244158813,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
45021,1992,1.865,0.21,48.479145,19.95,28.00498749,1.067248815,15440.52105,10.06462818,69.74696786,6.912,0.643781147,0.014060743,1.114360404,0.715972343,30,3.689209062,21.87667786,0.341919065,1,0.253416209,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
45401,1992,2.26,2.51,41.79342,19.33,22.24843462,1.281497798,14625.63111,24.30303762,87.67914517,8.762,0.637430803,0.014440978,1.044583127,0.737945097,30,9.193668584,23.97473675,-0.18352245,0.5,0.155337634,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
45484,1993,0.788,1.75,38.225356,17.91,27.69998326,0.783277629,19705.09759,28.40098076,90.65247528,3.975,0.619985732,0.021387567,0.942875411,1.296402297,30,14.66270023,32.13885503,-0.193668963,1,0.110469322,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
45922,1992,1.107,0.61,40.449,16.4,22.01135961,0.422991475,12951.36174,12.7990396,88.654962,3.266,0.654568402,0.014581127,1.124879835,0.407644472,30,2.673677507,15.84605407,-0.041220208,1,0.299001054,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
46136,1992,1.031,4.95,47.80548,18.77,21.92996793,0.55746595,15672.36295,3.844227935,78.77994504,3.557,0.638679532,0.032626526,0.965329127,0.562380786,30,1.251370563,24.39302561,0.483635651,0,0.135909991,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
46953,1990,2.248,7.34,40.738698,18.61,29.64909614,1.292682498,17311.93917,4.00127831,53.90885314,7.467,0.649361577,0.041594258,0.938928597,0.915526712,30,2.291913532,18.478879,-0.894495301,0.5,0.108141644,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
48736,1991,2.353,11.39,53.51086,17.63,32.00908824,1.543782352,17915.54314,0.138800694,38.79309427,8.617,0.639765598,0.060633763,0.979495095,0.920408696,30,0.102883238,28.65172199,0.779096064,1,0.253265513,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
48843,1990,2.492,0.88,42.615209,19.53,23.27629363,1.523183084,15098.95999,25.44467202,85.40396251,10.088,0.646435831,0.006548702,1.072759515,0.805009261,30,10.30400084,15.69550161,-0.294383168,1,0.13561008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
49122,1990,1.074,46.28,39.573807,20,22.43701248,0.428455666,13901.87105,41.92461275,94.01092154,3.082,0.649924885,0.002952381,1.254934419,0.485668695,30,9.653078343,7.752290503,-0.092193514,1,0.303438327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
49619,1993,0.777,0.12,37.572248,18.72,27.74576879,0.47376798,15850.38407,18.35355265,76.37768179,2.989,0.608791805,0.022974329,1.093377952,0.90526958,30,7.840338867,24.78696324,-0.888670109,1,0.223980716,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
46078,1997,1.349,2.23,37.621134,17.98,23.77526685,0.990782609,17570.18281,21.02383648,81.53736974,5.639,0.614480984,0.026839048,0.830157397,1.011359208,30.4,10.96819859,31.57009192,0.104140169,1.25,0.185207071,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8
43786,1997,72.593,79.65,57.085416,17.8,31.85189983,57.22734016,17060.99078,0.00170141,51.33178292,335.428,0.632918422,0.192893086,0.875805052,1.19691904,30.5,0.001245524,37.57638866,-0.856642814,1,0.348632457,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18
45161,1998,11.521,73.5,49.63619,22.8,38.15259916,10.17579714,16747.52657,0.622274687,68.38846326,60.76,0.608635097,0.134725991,0.800590799,1.250719357,30.5,0.298287485,32.48373482,1.352985539,0.5,0.347088984,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50
43844,2001,20.147,73.4,52.1489,16.1,34.57429932,27.32456746,19709.00711,0.054205791,65.77446093,138.64,0.572938781,0.085891373,0.733857311,1.985201173,30.9,0.047319432,57.37108708,5.212061745,1,0.392888481,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,57
43489,1990,33.23,40.69,52.653692,17.72,31.32529935,34.04248471,20810.78164,0.029178288,63.55565933,163.581,0.642113604,0.128830349,1.153152016,1.395280082,31,0.020448984,28.77904785,-1.398360151,0.5,0.207110005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
43497,1990,4.121,19.53,46.604922,17,31.57749319,3.364776407,17834.18883,0.903155111,70.61781426,18.867,0.643951792,0.06431366,1.164869992,1.008236322,31,0.408350189,20.37530939,-0.194939568,0,0.186260217,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
43810,1990,2.571,2.57,43.628494,19.02,24.98589642,1.886172154,15778.58586,10.24030577,75.48407208,11.954,0.642920385,0.018489228,1.065832301,0.933808552,31,5.070146585,20.88124076,-0.302797756,1,0.17673008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
43844,1999,22.59,72.9,53.62266,16.5,34.55409966,28.50779792,20051.62614,0.055202816,66.55251141,142.172,0.58645698,0.102910469,0.79568046,1.852872764,31,0.044477749,53.57789362,2.14789455,1,0.307184641,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,57
43919,1991,3.605,5.69,43.768644,15.67,34.23948672,2.215717092,15843.52586,1.413793971,78.40800081,13.985,0.629357226,0.03035175,1.201289859,0.756756527,31,0.398524178,21.70334122,2.413001068,1,0.256785577,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
43943,1990,10.096,23.11,46.912775,16.98,33.41249879,10.11028083,19494.95928,0.330423397,65.37859273,51.861,0.643718003,0.093604383,1.025656511,1.359614415,31,0.205656305,26.1707399,0.583945338,0.5,0.129013316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
44024,1990,2.735,1.02,46.383701,19.68,32.87698166,2.296543359,17284.13757,4.06436192,72.52426561,13.287,0.627901396,0.016955429,1.091703291,1.204998177,31,2.054014402,22.36439123,-0.767829086,0.5,0.133333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
44156,1990,2.707,1.55,43.08395,18.17,22.02099549,1.924614346,17084.90321,15.8111853,73.60062753,11.265,0.633149309,0.006717864,1.246942196,0.781095559,31,7.619915087,18.002959,-0.677619301,1,0.214239107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
44255,1990,2.134,10.03,39.816686,17.9,24.59999854,2.030608072,19787.64444,6.248123271,77.71749545,10.262,0.600367696,0.079201952,1.128611237,1.194055647,31,3.902296626,28.85362231,-1.08406314,1,0.110944792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
44347,1990,1.781,3.93,43.529486,16.79,27.79029801,1.49108336,17281.91192,4.467556391,79.85661072,8.628,0.593859175,0.022333448,1.038050759,1.17243838,31,2.360239051,25.74565413,-0.265147889,0.5,0.169326552,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
44479,1990,2.075,0.34,40.198795,18.59,22.07109093,1.20071047,14827.2471,14.79732076,73.25335346,8.098,0.661363267,0.014699109,1.151769604,0.554432871,31,5.074353841,12.95796145,-0.386442333,1,0.192006509,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
44818,1993,11.542,27.58,45.027376,18.27,30.65699678,9.612433334,18866.03469,0.008438554,71.12031052,50.951,0.645265326,0.086177633,1.009153841,1.139944054,31,0.004411927,37.17940168,-0.169706941,1.5,0.222958812,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
45005,1990,2.996,99.37,54.322905,16.11,42.89309329,2.335835488,20214.93283,0,36.57637437,11.555,0.595162158,0.080332531,0.929859556,1.590699136,31,0,23.97233645,4.226234002,1,0.108631039,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
45344,1991,0.965,5.39,44.577028,19.03,36.32914381,0.810224426,16256.50935,5.905899749,71.83578801,4.984,0.629493981,0.026855994,1.004824887,1.319775886,31,2.986690611,33.34160529,-0.070893124,0.5,0.138517911,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
45559,1990,2.793,1.22,44.241106,19.5,22.34559859,1.788434226,18919.2238,8.887318779,64.66177898,9.453,0.660753367,0.032777468,1.068233546,0.834802852,31,5.134699599,20.83000358,15.75721758,1,0.140331137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
45922,1991,1.102,1.91,40.967534,16.18,22.0162378,0.424691132,12498.26758,13.14406658,87.9412629,3.398,0.656863301,0.012677626,1.156646686,0.417552515,31,2.834686588,16.13097499,-0.230680033,1,0.292388137,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
46441,1991,1.129,1.59,42.723986,18.15,22.78255506,0.661246729,15072.86823,41.82259862,92.15214851,4.387,0.62012199,0.010933018,1.157259636,0.730180124,31,14.5456498,17.5043166,0.758670501,1,0.160609342,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
47506,1990,0.554,0.72,34.795124,14.17,32.41947767,0.365628268,15388.3951,58.98743543,94.87876421,2.376,0.694947678,0.031608006,1.135060245,1.632185527,31,31.30069673,12.31101083,0.137695972,1,0.195053988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
47613,1990,0.776,0.52,34.102068,19.7,25.94196669,0.335723535,13477.46027,49.06034309,96.3354062,2.491,0.667287436,0.022793405,1.134704882,0.9505079,31,18.65939169,11.62274485,-0.011332063,0.5,0.202525498,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
47746,1990,1.393,0.79,41.652975,19.43,26.66596911,0.933698193,16908.69599,24.44691926,86.46848407,5.522,0.641164013,0.022688791,0.98069126,0.97077304,31,10.29263633,16.87931802,-0.022469862,1,0.051386762,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
48694,1992,3.94,65.7,46.660395,15.84,33.57369767,3.486057838,20597.0921,2.402618405,65.66991166,16.925,0.624209035,0.201024669,0.925646158,1.401131764,31,1.52685632,40.20616272,-2.855306662,1,0.15163568,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
48694,1993,4.119,67.06,48.214486,17.57,33.19049389,3.642187426,21015.44877,2.509360466,68.50815921,17.331,0.620891966,0.194876938,0.898732426,1.369075285,31,1.510895295,39.73812286,-0.317110331,1,0.165400864,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
65680,1992,3.368,1.93,42.787185,20.17,23.72208951,1.803142186,16147.05996,26.3901677,60.86617319,11.167,0.641084188,0.025940353,1.2371547,0.585253878,31,10.69688956,13.97437211,2.187412841,1,0.265119756,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
44677,1994,6.746,40.94,50.915206,15.4,27.14540484,10.38219289,28915.7301,0.047836739,41.08406666,35.905,0.604461108,0.11534987,0.932028604,2.337099595,31.15,0.100246459,85.9953417,-5.358524325,0.5,0.098341492,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
45161,2000,10.589,71.8,52.042254,20.9,33.33349753,10.33602316,17106.39032,0.699702207,70.4144937,60.422,0.601204066,0.111225541,0.709130865,1.338309443,31.7,0.39895769,39.75012784,0.903591436,1,0.355072464,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50
43844,2000,20.586,72,52.49244,15.1,34.56569942,28.50000576,20230.56146,0.054869035,66.46062201,140.876,0.57969788,0.094400921,0.764768886,1.992983187,31.8,0.047601562,57.61022745,0.780446596,1,0.307184641,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,57
45005,2004,2.757,100,73.452987,20,46.79089306,2.496381341,19205.88814,0,37.04749921,12.998,0.556793096,0.030291837,0.511465012,2.221734575,31.8,0,47.48220069,-0.096681173,1,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18
